subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1,8.0,0.500010008901749,681.8181818181819,8.0,0.9239267662196666,145.45454545454547,0.42391675731791767
2,2.0,0.175532282284909,654.5454545454546,2.0,0.02837551402672127,163.63636363636363,-0.14715676825818774
3,4.0,0.2904325083207168,681.8181818181819,4.0,0.13748253298459462,163.63636363636363,-0.1529499753361222
4,8.0,0.010079120758353455,681.8181818181819,8.0,0.13013592330634152,145.45454545454547,0.12005680254798806
5,1.0,0.6683126393938109,636.3636363636364,1.0,1.5034267697763481,127.27272727272728,0.8351141303825372
6,4.0,3.6346179244911334,681.8181818181819,4.0,3.1525522552212366,163.63636363636363,-0.4820656692698968
7,2.0,1.3560779903907105,654.5454545454546,2.0,1.4256674615217746,163.63636363636363,0.06958947113106406
8,8.0,1.209263411383968,681.8181818181819,8.0,0.8881074317890063,145.45454545454547,-0.32115597959496167
9,5.0,6.632081571978503,609.0909090909091,5.0,6.283211378088293,136.36363636363637,-0.34887019389021034
10,0.0,0.16354170057121048,618.1818181818182,0.0,0.24553090491504823,181.8181818181818,0.08198920434383775
11,1.0,2.4060587153788946,636.3636363636364,1.0,2.198518295234992,127.27272727272728,-0.20754042014390262
12,2.0,0.6907157336521862,654.5454545454546,2.0,0.1294283343605291,163.63636363636363,-0.561287399291657
13,7.0,2.545127845457318,581.8181818181819,7.0,2.3958849759158083,172.72727272727275,-0.14924286954150956
14,5.0,0.07248234387256924,609.0909090909091,5.0,0.12942690658650707,136.36363636363637,0.05694456271393783
15,1.0,0.0408732590003457,636.3636363636364,1.0,0.012154288075179513,127.27272727272728,-0.028718970925166183
16,3.0,0.0012836362633533703,572.7272727272727,3.0,0.045398617417163264,145.45454545454547,0.04411498115380989
17,5.0,0.039064759464400856,609.0909090909091,5.0,0.011664185589806133,136.36363636363637,-0.02740057387459472
18,2.0,0.6899939488771418,654.5454545454546,2.0,0.9571696511517347,163.63636363636363,0.26717570227459286
19,2.0,0.920759926500136,654.5454545454546,2.0,1.2145117621763881,163.63636363636363,0.29375183567625207
20,4.0,0.0700313387953805,681.8181818181819,4.0,0.09600133988068871,163.63636363636363,0.02597000108530821
21,2.0,0.0010808238111618,654.5454545454546,2.0,0.07864884806004997,163.63636363636363,0.07756802424888817
22,8.0,8.976528700101786,681.8181818181819,8.0,8.024765587106337,145.45454545454547,-0.9517631129954491
23,1.0,1.8015577291735252,636.3636363636364,1.0,1.7160750021376838,127.27272727272728,-0.08548272703584137
24,1.0,0.1393330533143247,636.3636363636364,1.0,0.09017277499111401,127.27272727272728,-0.04916027832321068
25,9.0,0.07783842093314028,545.4545454545455,9.0,0.003204808371967118,181.8181818181818,-0.07463361256117317
26,9.0,1.857160239722982,545.4545454545455,9.0,2.3304321142977513,181.8181818181818,0.47327187457476927
27,8.0,0.013745223907623215,681.8181818181819,8.0,0.00013018939944943204,145.45454545454547,-0.013615034508173782
28,1.0,1.1533381438738248,636.3636363636364,1.0,1.6188689201120863,127.27272727272728,0.46553077623826145
29,7.0,0.6667769430367522,581.8181818181819,7.0,0.42847841827995437,172.72727272727275,-0.2382985247567978
30,5.0,0.36297276359942776,609.0909090909091,5.0,0.23156391107533514,136.36363636363637,-0.13140885252409262
31,2.0,0.007042226284584917,654.5454545454546,2.0,0.0013352086790332626,163.63636363636363,-0.005707017605551654
32,3.0,2.8941566178768854,572.7272727272727,3.0,1.9727830201422736,145.45454545454547,-0.9213735977346118
33,5.0,0.559990350559362,609.0909090909091,5.0,0.5439141015541604,136.36363636363637,-0.01607624900520155
34,0.0,7.82644504829467e-05,618.1818181818182,0.0,0.009797552058884882,181.8181818181818,0.009719287608401937
35,3.0,0.6269897724397746,572.7272727272727,3.0,0.6026951020596403,145.45454545454547,-0.02429467038013433
36,5.0,1.2548969634739493,609.0909090909091,5.0,1.0215700120571556,136.36363636363637,-0.23332695141679372
37,4.0,1.1082625947548246,681.8181818181819,4.0,0.8753121252231498,163.63636363636363,-0.23295046953167475
38,1.0,0.4480891764680975,636.3636363636364,1.0,0.3841452793153433,127.27272727272728,-0.06394389715275417
39,6.0,0.7800789050060769,636.3636363636364,6.0,0.6184664046745322,145.45454545454547,-0.16161250033154473
40,2.0,0.1581909989997061,654.5454545454546,2.0,0.12103011898722502,163.63636363636363,-0.03716088001248108
41,2.0,0.05900067729678842,654.5454545454546,2.0,0.04991211359582136,163.63636363636363,-0.009088563700967063
42,1.0,0.02894788458777928,636.3636363636364,1.0,0.03669129497262771,127.27272727272728,0.007743410384848427
43,4.0,0.13096306097335045,681.8181818181819,4.0,0.11404952939911712,163.63636363636363,-0.016913531574233323
44,3.0,0.9183854613199252,572.7272727272727,3.0,1.1059253677389445,145.45454545454547,0.1875399064190193
45,6.0,1.2751717497089257,636.3636363636364,6.0,1.1871137539719667,145.45454545454547,-0.08805799573695894
46,4.0,0.09153340823766754,681.8181818181819,4.0,0.05510153947887907,163.63636363636363,-0.03643186875878846
47,7.0,0.31459725152228063,581.8181818181819,7.0,0.5197681706553844,172.72727272727275,0.20517091913310376
48,2.0,0.6162586679552052,654.5454545454546,2.0,0.6661315323634439,163.63636363636363,0.04987286440823868
49,2.0,1.430859931620738,654.5454545454546,2.0,1.1838956017710331,163.63636363636363,-0.24696432984970484
50,6.0,0.4259684470115252,636.3636363636364,6.0,0.2414147667072233,145.45454545454547,-0.1845536803043019
51,5.0,1.420414047893564,609.0909090909091,5.0,0.9261811710753574,136.36363636363637,-0.4942328768182067
52,6.0,0.00249437203028758,636.3636363636364,6.0,0.006783379245525104,145.45454545454547,0.004289007215237523
53,2.0,0.08073887349096912,654.5454545454546,2.0,0.0200575010291881,163.63636363636363,-0.060681372461781014
54,0.0,1.6065384541903358,618.1818181818182,0.0,1.1637919075540832,181.8181818181818,-0.44274654663625257
55,4.0,1.9517340617682732,681.8181818181819,4.0,2.617832693306117,163.63636363636363,0.6660986315378437
56,4.0,1.9093124249247952,681.8181818181819,4.0,2.9422659484165594,163.63636363636363,1.0329535234917642
57,5.0,0.45830632549431466,609.0909090909091,5.0,0.4021043956908028,136.36363636363637,-0.05620192980351185
58,1.0,0.0014909200620974088,636.3636363636364,1.0,0.006814416126373246,127.27272727272728,0.005323496064275838
59,2.0,0.257580602514442,654.5454545454546,2.0,0.18190423677347997,163.63636363636363,-0.07567636574096201
60,7.0,0.8474216288981679,581.8181818181819,7.0,1.1236930509137764,172.72727272727275,0.2762714220156085
61,5.0,0.0006385249812484262,609.0909090909091,5.0,0.004227984143356671,136.36363636363637,0.003589459162108245
62,4.0,0.007610274060075512,681.8181818181819,4.0,0.022081604011914273,163.63636363636363,0.014471329951838762
63,7.0,3.4569445018077873,581.8181818181819,7.0,2.857493517589931,172.72727272727275,-0.5994509842178561
64,8.0,0.019923069607360473,681.8181818181819,8.0,0.048473293037425765,145.45454545454547,0.028550223430065292
65,3.0,0.029870684857155255,572.7272727272727,3.0,0.04482212155026653,145.45454545454547,0.014951436693111279
66,5.0,0.17340385818226192,609.0909090909091,5.0,0.23066195225498992,136.36363636363637,0.057258094072728
67,4.0,0.034050359281104954,681.8181818181819,4.0,0.017528473684945877,163.63636363636363,-0.016521885596159077
