subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1,8.0,0.09880067336976364,424.2481818181818,8.0,0.1775096801867197,171.72545454545454,0.07870900681695606
2,2.0,5.243903526171039,404.04636363636365,2.0,5.661621945050227,161.62454545454545,0.41771841887918804
3,4.0,0.10300768892947533,353.5418181818182,4.0,0.037686495672526854,161.62454545454545,-0.06532119325694848
4,8.0,0.7552736340776394,424.2481818181818,8.0,0.9143888974415456,171.72545454545454,0.15911526336390625
5,1.0,0.717964185071109,414.14727272727276,1.0,0.8504246975823819,343.4409090909091,0.1324605125112729
6,4.0,0.8293866742565899,353.5418181818182,4.0,0.7740203039998427,161.62454545454545,-0.05536637025674718
7,2.0,0.7711981996919073,404.04636363636365,2.0,0.820518547828478,161.62454545454545,0.04932034813657071
8,8.0,0.013120588933936576,424.2481818181818,8.0,0.0010224315357700699,171.72545454545454,-0.012098157398166507
9,5.0,0.26480369541341436,353.5418181818182,5.0,0.2828773220066513,292.93636363636364,0.018073626593236913
10,0.0,0.008012608110834084,393.94545454545454,0.0,0.0009044997480201934,252.53272727272727,-0.007108108362813891
11,1.0,0.0293479576046934,414.14727272727276,1.0,0.09148019548052827,343.4409090909091,0.06213223787583487
12,2.0,0.354480228803142,404.04636363636365,2.0,0.5282622602398901,161.62454545454545,0.17378203143674809
13,7.0,0.018356116893296973,313.1381818181818,7.0,0.044700851497535624,232.3309090909091,0.02634473460423865
14,5.0,0.2671221016689348,353.5418181818182,5.0,0.24757816158441767,292.93636363636364,-0.019543940084517125
15,1.0,0.6164693600865203,414.14727272727276,1.0,0.7008509541273028,343.4409090909091,0.08438159404078249
16,3.0,0.021411025343687277,333.34000000000003,3.0,0.0026477775249513337,181.82636363636362,-0.018763247818735944
17,5.0,0.9627789134371291,353.5418181818182,5.0,0.9701429456676645,292.93636363636364,0.007364032230535389
18,2.0,0.27031158125907917,404.04636363636365,2.0,0.2978930921693078,161.62454545454545,0.027581510910228646
19,2.0,1.7491816766326769,404.04636363636365,2.0,1.625717080373393,161.62454545454545,-0.12346459625928397
20,4.0,0.578225781861923,353.5418181818182,4.0,0.6702451989508017,161.62454545454545,0.09201941708887873
21,2.0,0.9822139124520635,404.04636363636365,2.0,0.98640734802731,161.62454545454545,0.00419343557524654
22,8.0,3.0763620194783563,424.2481818181818,8.0,2.8245275453805867,171.72545454545454,-0.2518344740977696
23,1.0,2.254275370283959,414.14727272727276,1.0,2.188122627173806,343.4409090909091,-0.06615274311015273
24,1.0,0.07887371301298574,414.14727272727276,1.0,0.12707565545841001,343.4409090909091,0.04820194244542428
25,9.0,0.19111224385937392,363.64272727272726,9.0,0.22835052721700638,272.73454545454547,0.03723828335763246
26,9.0,0.31121153389240386,363.64272727272726,9.0,0.43770486857321317,272.73454545454547,0.1264933346808093
27,8.0,2.627469090555581,424.2481818181818,8.0,2.0398507133772164,171.72545454545454,-0.5876183771783645
28,1.0,2.5230032152065434,414.14727272727276,1.0,2.8315089848013297,343.4409090909091,0.30850576959478637
29,7.0,0.4286275050406297,313.1381818181818,7.0,0.4968241293115263,232.3309090909091,0.06819662427089662
30,5.0,0.3151175915990983,353.5418181818182,5.0,0.3679416081039564,292.93636363636364,0.05282401650485807
31,2.0,1.4188368905992776,404.04636363636365,2.0,1.2547928931516876,161.62454545454545,-0.16404399744759002
32,3.0,1.080483672631938,333.34000000000003,3.0,1.0638681050691432,181.82636363636362,-0.01661556756279481
33,5.0,7.400260820447127e-06,353.5418181818182,5.0,0.0009354646382882099,292.93636363636364,0.0009280643774677628
34,0.0,0.7721212358035252,393.94545454545454,0.0,0.7395866915825419,252.53272727272727,-0.03253454422098334
35,3.0,0.056588465928896874,333.34000000000003,3.0,0.04255747722637972,181.82636363636362,-0.014030988702517157
36,5.0,0.660246675950622,353.5418181818182,5.0,0.48533526659620696,292.93636363636364,-0.17491140935441507
37,4.0,1.6562177651184151,353.5418181818182,4.0,1.5274061001692034,161.62454545454545,-0.1288116649492117
38,1.0,0.625961553407875,414.14727272727276,1.0,0.7343988049325288,343.4409090909091,0.10843725152465389
39,6.0,3.6290260700338934,404.04636363636365,6.0,3.8925135961738313,303.03727272727275,0.26348752613993787
40,2.0,0.9142119186414291,404.04636363636365,2.0,1.3053875118921867,161.62454545454545,0.39117559325075757
41,2.0,2.580974253333063,404.04636363636365,2.0,1.7048515666759423,161.62454545454545,-0.8761226866571206
42,1.0,0.2949117421674485,414.14727272727276,1.0,0.18907509376531037,343.4409090909091,-0.1058366484021381
43,4.0,0.8991096085735288,353.5418181818182,4.0,0.8887726548536254,161.62454545454545,-0.010336953719903397
44,3.0,0.3820302834085526,333.34000000000003,3.0,0.3863491186668838,181.82636363636362,0.004318835258331211
45,6.0,0.5314253100920642,404.04636363636365,6.0,0.45267567703847106,303.03727272727275,-0.07874963305359312
46,4.0,1.9299291028213528e-05,353.5418181818182,4.0,0.01789260283997723,161.62454545454545,0.01787330354894902
