subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1,8.0,0.04727205843651002,343.43747474747477,8.0,0.0004261383930028909,30.312424242424246,-0.04684592004350713
2,2.0,1.1631831550870675,318.18545454545455,2.0,1.400160205483051,35.36282828282828,0.2369770503959836
3,4.0,0.5104381743322713,318.18545454545455,4.0,0.38824590342364657,85.8668686868687,-0.12219227090862478
4,8.0,2.2909169087576764,343.43747474747477,8.0,1.25444648620062,30.312424242424246,-1.0364704225570565
5,1.0,0.3336368641765056,297.98383838383836,1.0,0.7932963602114769,101.01808080808081,0.45965949603497125
6,4.0,0.29317258508827354,318.18545454545455,4.0,0.29760755434424185,85.8668686868687,0.004434969255968313
7,2.0,0.28931360153140107,318.18545454545455,2.0,0.3727770231817003,35.36282828282828,0.08346342165029924
8,8.0,0.3149426949931495,343.43747474747477,8.0,0.42325051951211334,30.312424242424246,0.10830782451896387
9,5.0,4.204829650982136,308.0846464646465,5.0,3.909827723982246,141.42131313131313,-0.2950019269998898
10,0.0,0.05098595181065618,297.98383838383836,0.0,0.014170130425710713,20.211616161616163,-0.03681582138494547
11,1.0,0.43446928346837055,297.98383838383836,1.0,0.21715516018305747,101.01808080808081,-0.21731412328531308
12,2.0,0.06411351816032443,318.18545454545455,2.0,0.007851286577440738,35.36282828282828,-0.05626223158288369
13,7.0,1.5191754614388489,393.94151515151515,7.0,1.7659034650868057,30.312424242424246,0.24672800364795688
14,5.0,4.116838465445985,308.0846464646465,5.0,4.412709400132001,141.42131313131313,0.29587093468601555
15,1.0,0.4195551543975427,297.98383838383836,1.0,0.3342719219158075,101.01808080808081,-0.0852832324817352
16,3.0,0.0005510607844226592,287.8830303030303,3.0,0.028988124376211767,55.56444444444444,0.02843706359178911
17,5.0,0.30249751272271735,308.0846464646465,5.0,0.2915174402921418,141.42131313131313,-0.010980072430575527
18,2.0,0.36910197307123016,318.18545454545455,2.0,0.49345127405388955,35.36282828282828,0.1243493009826594
19,2.0,0.17667921707038617,318.18545454545455,2.0,0.37604858237591743,35.36282828282828,0.19936936530553126
20,4.0,0.07250056108025107,318.18545454545455,4.0,0.05113577163504229,85.8668686868687,-0.02136478944520878
21,2.0,0.13836251947892103,318.18545454545455,2.0,0.18982259688619782,35.36282828282828,0.05146007740727679
22,8.0,2.773508465478159,343.43747474747477,8.0,2.4559119960863494,30.312424242424246,-0.31759646939180985
23,1.0,0.16828396310686225,297.98383838383836,1.0,0.07654787927336858,101.01808080808081,-0.09173608383349367
24,1.0,0.4804197912283983,297.98383838383836,1.0,0.518459576097259,101.01808080808081,0.038039784868860727
25,9.0,0.7720481062467044,333.33666666666664,9.0,0.2731784057383043,25.262020202020203,-0.49886970050840007
26,9.0,3.44745515907281,333.33666666666664,9.0,3.2568098190385566,25.262020202020203,-0.1906453400342536
27,8.0,0.263760703331621,343.43747474747477,8.0,0.5043147192050371,30.312424242424246,0.24055401587341613
28,1.0,0.00263029505933784,297.98383838383836,1.0,0.04375520622443797,101.01808080808081,0.041124911165100135
29,7.0,0.16443438052031087,393.94151515151515,7.0,0.33674848887627346,30.312424242424246,0.1723141083559626
30,5.0,0.4033912940970378,308.0846464646465,5.0,0.30222320269387604,141.42131313131313,-0.10116809140316174
31,2.0,0.8925395165672826,318.18545454545455,2.0,0.7400181805170141,35.36282828282828,-0.15252133605026852
