subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1,8.0,0.1362316660424479,151.5221212121212,8.0,0.400146178711229,191.92535353535354,0.2639145126687811
2,2.0,0.009133071934396162,166.67333333333332,2.0,0.0073398518175365355,166.67333333333332,-0.001793220116859627
3,4.0,0.051032462069045534,161.62292929292929,4.0,0.10379405058368965,171.72373737373738,0.05276158851464412
4,8.0,0.5058114498209804,151.5221212121212,8.0,0.37445418359309757,191.92535353535354,-0.1313572662278828
5,1.0,0.3632241130937122,156.57252525252525,1.0,0.6090900756469694,101.01808080808081,0.24586596255325716
6,4.0,0.0560925304506061,161.62292929292929,4.0,0.04690256078817984,171.72373737373738,-0.009189969662426266
7,2.0,0.019625620281832616,166.67333333333332,2.0,0.033465194081675136,166.67333333333332,0.01383957379984252
8,8.0,4.028201915253914,151.5221212121212,8.0,3.923505814470367,191.92535353535354,-0.10469610078354652
9,5.0,0.39618927033227447,146.47171717171716,5.0,0.2846964483227711,151.5221212121212,-0.11149282200950339
10,0.0,2.1407610555350844,161.62292929292929,0.0,2.3035267149208947,95.96767676767678,0.16276565938581022
11,1.0,0.5878283974956939,156.57252525252525,1.0,0.24017313963649284,101.01808080808081,-0.3476552578592011
12,2.0,0.13706679648358627,166.67333333333332,2.0,0.18614096464645014,166.67333333333332,0.04907416816286386
13,7.0,1.0687194721443534,166.67333333333332,7.0,1.1614733069807266,131.32050505050503,0.09275383483637323
14,5.0,1.9172186267152573,146.47171717171716,5.0,2.2046463972721666,151.5221212121212,0.28742777055690927
15,1.0,0.037182388138132315,156.57252525252525,1.0,0.04682881154152123,101.01808080808081,0.009646423403388914
16,3.0,0.47383178537232196,151.5221212121212,3.0,0.7575194204867863,151.5221212121212,0.2836876351144644
17,5.0,0.9789141314393407,146.47171717171716,5.0,0.8715628669514538,151.5221212121212,-0.1073512644878869
18,2.0,1.075232789289249,166.67333333333332,2.0,1.2990370094110462,166.67333333333332,0.22380422012179713
19,2.0,0.10784101693478274,166.67333333333332,2.0,0.28576435379761633,166.67333333333332,0.1779233368628336
20,4.0,3.513680781587739,161.62292929292929,4.0,3.7033081394436325,171.72373737373738,0.18962735785589357
21,2.0,0.048529206356006,166.67333333333332,2.0,0.04705928041749889,166.67333333333332,-0.0014699259385071092
22,8.0,0.355604114775763,151.5221212121212,8.0,0.3949103046275646,191.92535353535354,0.03930618985180162
23,1.0,0.001043175060029029,156.57252525252525,1.0,0.005602914826171826,101.01808080808081,0.004559739766142797
24,1.0,1.3145310412175821,156.57252525252525,1.0,0.9344259066038793,101.01808080808081,-0.3801051346137029
25,9.0,0.0785343558325747,161.62292929292929,9.0,0.21872777201311372,146.47171717171716,0.14019341618053902
26,9.0,0.9349611420473682,161.62292929292929,9.0,0.7748776257289319,146.47171717171716,-0.16008351631843631
27,8.0,0.3325993365954347,151.5221212121212,8.0,0.425151522095434,191.92535353535354,0.09255218549999927
28,1.0,0.2463852615346379,156.57252525252525,1.0,0.06519253065960535,101.01808080808081,-0.18119273087503257
29,7.0,0.25528871865469066,166.67333333333332,7.0,0.2577361534865888,131.32050505050503,0.002447434831898132
30,5.0,0.34337220610918956,146.47171717171716,5.0,0.2983109176893952,151.5221212121212,-0.04506128841979434
31,2.0,0.15171571298219252,166.67333333333332,2.0,0.3698369067102707,166.67333333333332,0.21812119372807817
