subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1,8.0,0.4693725669112695,159.5979797979798,8.0,0.8073776807524443,74.75373737373738,0.3380051138411748
2,2.0,0.08497564085762285,159.5979797979798,2.0,0.38111525175921507,74.75373737373738,0.29613961090159224
3,4.0,2.0413685226869682,171.71858585858587,4.0,1.48277550083338,111.11555555555556,-0.5585930218535882
4,8.0,0.03694732388461906,159.5979797979798,8.0,0.08383407109298488,74.75373737373738,0.04688674720836582
5,1.0,1.4241151417152729,149.49747474747474,1.0,2.417569159078296,103.03515151515153,0.9934540173630233
6,4.0,0.5527444167237118,171.71858585858587,4.0,0.3486023911013058,111.11555555555556,-0.20414202562240596
7,2.0,0.17393810418626388,159.5979797979798,2.0,0.11963188362942291,74.75373737373738,-0.054306220556840964
8,8.0,0.5089763997950378,159.5979797979798,8.0,0.37624898722055095,74.75373737373738,-0.1327274125744869
9,5.0,0.5946390217817851,163.6381818181818,5.0,0.40872201944699177,107.07535353535354,-0.1859170023347933
10,0.0,0.386590362096001,165.65828282828284,0.0,0.24063518727527944,98.99494949494951,-0.14595517482072157
11,1.0,1.000898791086949,149.49747474747474,1.0,0.9095105379443904,103.03515151515153,-0.0913882531425585
12,2.0,0.23029368786968946,159.5979797979798,2.0,0.851064339949259,74.75373737373738,0.6207706520795695
13,7.0,0.5534036025535826,169.69848484848484,7.0,0.2575615540796318,107.07535353535354,-0.29584204847395074
14,5.0,2.132401694704209,163.6381818181818,5.0,2.379995287553973,107.07535353535354,0.24759359284976412
15,1.0,0.4527844750129211,149.49747474747474,1.0,0.3577193140073782,103.03515151515153,-0.09506516100554285
16,3.0,0.0852253194895678,155.55777777777777,3.0,0.002239492089494499,101.01505050505051,-0.08298582740007329
17,5.0,0.16528484129195634,163.6381818181818,5.0,0.04291313950543589,107.07535353535354,-0.12237170178652045
18,2.0,2.10405448548291,159.5979797979798,2.0,2.588205215400278,74.75373737373738,0.48415072991736796
19,2.0,0.04959955838914957,159.5979797979798,2.0,0.0001210541926735644,74.75373737373738,-0.049478504196476
20,4.0,0.19138891543388215,171.71858585858587,4.0,0.18966360445723376,111.11555555555556,-0.001725310976648381
21,2.0,0.0003306659984190952,159.5979797979798,2.0,0.00794305586572291,74.75373737373738,0.0076123898673038145
22,8.0,2.041987359048945,159.5979797979798,8.0,1.70070114208421,74.75373737373738,-0.34128621696473505
