subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1,8.0,0.8764917600181549,1466.6666666666667,8.0,0.6603453771731015,642.4242424242425,-0.2161463828450534
2,2.0,0.4205631893442681,1305.050505050505,2.0,0.5745231430155618,416.16161616161617,0.15395995367129373
3,4.0,1.762733227876499,1547.4747474747476,4.0,1.4217465295695197,1078.787878787879,-0.34098669830697936
4,8.0,0.6018436900487847,1466.6666666666667,8.0,0.44713788514395275,642.4242424242425,-0.15470580490483193
5,1.0,0.028799997325512937,1159.5959595959598,1.0,0.0005559160437722989,997.979797979798,-0.02824408128174064
6,4.0,0.22187153212373883,1547.4747474747476,4.0,0.35979177010820546,1078.787878787879,0.13792023798446662
7,2.0,3.194240576653143,1305.050505050505,2.0,3.165191592898677,416.16161616161617,-0.029048983754466295
8,8.0,0.24040273397197112,1466.6666666666667,8.0,0.2190323118705026,642.4242424242425,-0.021370422101468528
9,5.0,0.2973088099761544,1612.1212121212122,5.0,0.2263400388733239,997.979797979798,-0.07096877110283048
10,0.0,0.4685821552424524,1224.2424242424242,0.0,0.4819060397985495,949.4949494949495,0.01332388455609712
11,1.0,0.0403779210071773,1159.5959595959598,1.0,0.03435614620820789,997.979797979798,-0.006021774798969405
12,2.0,0.774633161582262,1305.050505050505,2.0,0.3542993465861279,416.16161616161617,-0.42033381499613415
13,7.0,0.09024386936851062,901.010101010101,7.0,0.19326047630363974,707.0707070707072,0.10301660693512912
14,5.0,1.4070259675424723,1612.1212121212122,5.0,1.7625044808984336,997.979797979798,0.35547851335596126
15,1.0,0.3495819341818745,1159.5959595959598,1.0,0.28188124813592297,997.979797979798,-0.06770068604595153
16,3.0,0.04222739675940964,1030.3030303030305,3.0,0.01605939585821616,771.7171717171718,-0.02616800090119348
17,5.0,0.04490997066824342,1612.1212121212122,5.0,0.07106561539590797,997.979797979798,0.026155644727664552
18,2.0,0.5253901570624414,1305.050505050505,2.0,0.6756001423642324,416.16161616161617,0.15020998530179097
19,2.0,0.6614432382463642,1305.050505050505,2.0,0.4827132532783117,416.16161616161617,-0.17872998496805248
20,4.0,0.1793176120178425,1547.4747474747476,4.0,0.11460322083117708,1078.787878787879,-0.06471439118666542
21,2.0,0.5501793842179736,1305.050505050505,2.0,0.8635898588730374,416.16161616161617,0.3134104746550638
22,8.0,0.7442493776819942,1466.6666666666667,8.0,0.42463972452894433,642.4242424242425,-0.31960965315304984
23,1.0,0.23008507469969575,1159.5959595959598,1.0,0.28349415138407835,997.979797979798,0.053409076684382606
24,1.0,0.22225922678399176,1159.5959595959598,1.0,0.3106238200014419,997.979797979798,0.08836459321745013
25,9.0,0.23660817429787465,739.3939393939395,9.0,0.20288838786006322,593.939393939394,-0.03371978643781143
26,9.0,2.775195078820591,739.3939393939395,9.0,3.3607647196727175,593.939393939394,0.5855696408521265
27,8.0,0.8005376563635187,1466.6666666666667,8.0,0.5942718183633828,642.4242424242425,-0.20626583800013587
28,1.0,0.5258804148549889,1159.5959595959598,1.0,0.7599499869070192,997.979797979798,0.23406957205203027
29,7.0,0.11727607290907976,901.010101010101,7.0,0.1295939828319468,707.0707070707072,0.012317909922867049
30,5.0,0.026383435667835766,1612.1212121212122,5.0,0.00460505808708453,997.979797979798,-0.021778377580751237
31,2.0,0.0007647886892677392,1305.050505050505,2.0,0.0014873186762476426,416.16161616161617,0.0007225299869799034
32,3.0,0.8088567129508463,1030.3030303030305,3.0,0.7483328976143258,771.7171717171718,-0.060523815336520514
33,5.0,0.3977298038639077,1612.1212121212122,5.0,0.2867354593837786,997.979797979798,-0.11099434448012913
34,0.0,0.003233226944899026,1224.2424242424242,0.0,0.003955427966236507,949.4949494949495,0.0007222010213374808
35,3.0,0.5474192192170014,1030.3030303030305,3.0,0.7390924254293959,771.7171717171718,0.19167320621239448
36,5.0,2.6268206702027044,1612.1212121212122,5.0,2.2033809696782773,997.979797979798,-0.42343970052442703
37,4.0,1.4032658845433854,1547.4747474747476,4.0,1.348212968936859,1078.787878787879,-0.055052915606526476
38,1.0,1.1236508566347292,1159.5959595959598,1.0,1.1049853735390611,997.979797979798,-0.018665483095668067
39,6.0,0.18314343926877608,1321.2121212121212,6.0,0.21201165081251253,739.3939393939395,0.02886821154373645
40,2.0,3.670566872567273,1305.050505050505,2.0,4.119617906323664,416.16161616161617,0.4490510337563909
41,2.0,2.18642805539064,1305.050505050505,2.0,1.7564117483802295,416.16161616161617,-0.4300163070104104
